         
 0.000000, 0.000000000, 0.002444, 1443062811         
 -0.000003, 0.000000000, 0.000105, 3         
 -0.000003, 0.000000000, 0.000012, 6         
 -0.000003, 0.000000000, 0.000010, 9         
 -0.000003, 0.000000000, 0.000010, 12         
 -0.000003, 0.000000000, 0.000010, 15         
 -0.000003, 0.000000000, 0.000010, 18         
 0.029795, 0.000000178, 0.000010, 21         
 0.075751, 0.000001148, 0.000010, 24         
 0.085376, 0.000001458, 0.000010, 27         
 0.087198, 0.000001521, 0.000010, 30         
 0.087357, 0.000001527, 0.000010, 33         
 0.087156, 0.000001520, 0.000010, 36         
 0.086882, 0.000001510, 0.000010, 39         
 0.086593, 0.000001500, 0.000010, 42         
 0.086305, 0.000001490, 0.000010, 45         
 0.086021, 0.000001481, 0.000010, 48         
 0.085737, 0.000001471, 0.000010, 51         
 0.085458, 0.000001461, 0.000010, 54         
 0.085185, 0.000001452, 0.000010, 57         
 0.084911, 0.000001443, 0.000010, 60         
 0.084632, 0.000001433, 0.000010, 63         
 0.084353, 0.000001424, 0.000010, 66         
 0.084079, 0.000001414, 0.000010, 69         
 0.083814, 0.000001406, 0.000010, 72         
 0.083546, 0.000001397, 0.000010, 75         
 0.083293, 0.000001388, 0.000010, 78         
 0.083044, 0.000001380, 0.000010, 81         
 0.082804, 0.000001372, 0.000010, 84         
 0.082565, 0.000001364, 0.000010, 87         
 0.082326, 0.000001356, 0.000010, 90         
 0.082075, 0.000001348, 0.000010, 93         
 0.081838, 0.000001340, 0.000010, 96         
 0.081607, 0.000001332, 0.000010, 99         
 0.081388, 0.000001325, 0.000010, 102         
 0.081170, 0.000001318, 0.000010, 105         
 0.080953, 0.000001311, 0.000010, 108         
 0.080747, 0.000001305, 0.000010, 111         
 0.080534, 0.000001298, 0.000010, 114         
 0.080327, 0.000001291, 0.000010, 117         
 0.080152, 0.000001285, 0.000010, 120         
 0.079948, 0.000001279, 0.000010, 123         
 0.079729, 0.000001272, 0.000010, 126         
 0.079517, 0.000001265, 0.000010, 129         
 0.079306, 0.000001258, 0.000010, 132         
 0.079108, 0.000001252, 0.000010, 135         
 0.078917, 0.000001246, 0.000010, 138         
 0.078728, 0.000001240, 0.000010, 141         
 0.078541, 0.000001234, 0.000010, 144         
 0.078354, 0.000001228, 0.000010, 147         
 0.078164, 0.000001222, 0.000010, 150         
 0.077985, 0.000001217, 0.000010, 153         
 0.077805, 0.000001211, 0.000010, 157         
 0.077632, 0.000001206, 0.000010, 160         
 0.077457, 0.000001200, 0.000010, 163         
