         
 0.000000, 0.000000000, 0.164822, 1442803064         
 -0.000003, 0.000000000, 0.006441, 1         
 -0.000003, 0.000000000, 0.000131, 3         
 -0.000003, 0.000000000, 0.000016, 4         
 -0.000003, 0.000000000, 0.000013, 6         
 -0.000003, 0.000000000, 0.000016, 8         
 -0.000003, 0.000000000, 0.000015, 9         
 0.418674, 0.000035072, 0.000012, 11         
 1.063567, 0.000226325, 0.000012, 12         
 1.197915, 0.000287115, 0.000012, 14         
 1.222635, 0.000299087, 0.000012, 15         
 1.223639, 0.000299578, 0.000012, 17         
 1.219581, 0.000297595, 0.000012, 18         
 1.214450, 0.000295096, 0.000012, 20         
 1.209161, 0.000292531, 0.000012, 21         
 1.203932, 0.000290006, 0.000012, 23         
 1.198768, 0.000287524, 0.000012, 24         
 1.193700, 0.000285098, 0.000012, 26         
 1.188634, 0.000282683, 0.000012, 27         
 1.183561, 0.000280276, 0.000012, 29         
 1.178449, 0.000277860, 0.000012, 30         
 1.173327, 0.000275449, 0.000012, 32         
 1.168134, 0.000273017, 0.000012, 33         
 1.163019, 0.000270631, 0.000012, 35         
 1.157985, 0.000268293, 0.000012, 37         
 1.152985, 0.000265981, 0.000012, 38         
 1.148055, 0.000263711, 0.000012, 40         
 1.143080, 0.000261431, 0.000012, 41         
 1.138172, 0.000259191, 0.000012, 43         
 1.133264, 0.000256960, 0.000012, 44         
 1.128355, 0.000254739, 0.000012, 46         
 1.123512, 0.000252557, 0.000012, 47         
 1.118657, 0.000250379, 0.000012, 49         
 1.113835, 0.000248225, 0.000012, 50         
 1.109059, 0.000246101, 0.000012, 52         
 1.104464, 0.000244066, 0.000012, 53         
 1.099897, 0.000242051, 0.000012, 55         
 1.095405, 0.000240078, 0.000012, 56         
 1.091062, 0.000238179, 0.000012, 58         
 1.086650, 0.000236256, 0.000012, 59         
 1.082050, 0.000234260, 0.000012, 61         
 1.077182, 0.000232157, 0.000012, 63         
 1.072520, 0.000230152, 0.000012, 64         
 1.067894, 0.000228171, 0.000012, 66         
 1.063312, 0.000226217, 0.000012, 67         
 1.058653, 0.000224239, 0.000012, 69         
 1.053983, 0.000222265, 0.000012, 70         
 1.049376, 0.000220326, 0.000012, 72         
 1.044907, 0.000218454, 0.000012, 73         
 1.040490, 0.000216611, 0.000012, 75         
 1.035989, 0.000214740, 0.000012, 76         
 1.031656, 0.000212948, 0.000012, 78         
 1.027429, 0.000211207, 0.000012, 79         
 1.023288, 0.000209507, 0.000012, 81         
 1.019057, 0.000207779, 0.000012, 82         
 1.014696, 0.000206004, 0.000012, 84         
 1.010450, 0.000204284, 0.000012, 85         
 1.006068, 0.000202515, 0.000012, 87         
 1.001681, 0.000200753, 0.000012, 89         
 0.997429, 0.000199052, 0.000012, 90         
 0.993231, 0.000197380, 0.000012, 92         
 0.988700, 0.000195584, 0.000012, 93         
 0.983834, 0.000193663, 0.000012, 95         
 0.979154, 0.000191825, 0.000012, 96         
 0.974746, 0.000190102, 0.000012, 98         
 0.970460, 0.000188434, 0.000012, 99         
 0.966244, 0.000186800, 0.000012, 101         
 0.962157, 0.000185223, 0.000012, 102         
 0.958108, 0.000183668, 0.000012, 104         
 0.954002, 0.000182097, 0.000012, 105         
 0.949874, 0.000180524, 0.000012, 107         
 0.945786, 0.000178974, 0.000012, 108         
 0.941732, 0.000177443, 0.000012, 110         
 0.937779, 0.000175956, 0.000012, 111         
 0.933854, 0.000174487, 0.000012, 113         
 0.929888, 0.000173008, 0.000012, 115         
 0.926001, 0.000171564, 0.000012, 116         
 0.922028, 0.000170095, 0.000012, 118         
 0.917973, 0.000168602, 0.000012, 119         
 0.913966, 0.000167134, 0.000012, 121         
 0.910022, 0.000165694, 0.000012, 122         
 0.906103, 0.000164270, 0.000012, 124         
 0.902214, 0.000162863, 0.000012, 125         
 0.898357, 0.000161474, 0.000012, 127         
 0.894496, 0.000160088, 0.000012, 128         
 0.890681, 0.000158726, 0.000012, 130         
 0.886875, 0.000157372, 0.000012, 131         
 0.883085, 0.000156030, 0.000012, 133         
 0.879299, 0.000154695, 0.000012, 134         
 0.875536, 0.000153374, 0.000012, 136         
 0.871803, 0.000152069, 0.000012, 137         
 0.868064, 0.000150767, 0.000012, 139         
 0.864344, 0.000149478, 0.000012, 141         
 0.860656, 0.000148205, 0.000012, 142         
 0.856985, 0.000146943, 0.000012, 144         
 0.853355, 0.000145701, 0.000012, 145         
 0.849738, 0.000144469, 0.000012, 147         
 0.846101, 0.000143235, 0.000012, 148         
 0.842508, 0.000142021, 0.000012, 150         
 0.838889, 0.000140803, 0.000012, 151         
 0.835336, 0.000139613, 0.000012, 153         
