13.063606	30
13.114657	29
13.165719	30
13.216824	31
13.267953	30
13.319006	26
13.370064	31
13.421125	28
13.472180	29
13.523236	28
13.574289	27
13.625361	29
13.676419	28
13.727479	27
13.778551	28
13.829612	29
13.880672	28
13.931734	27
13.982797	29
14.033853	28
14.084915	29
14.136229	28
14.187502	30
14.238690	28
14.289804	30
14.340883	28
14.391954	30
14.443378	30
14.494823	28
14.546365	27
14.597445	31
14.648519	29
14.699583	30
14.750649	28
14.801718	30
14.852775	31
14.903837	29
14.954898	28
15.006004	31
15.057064	31
15.108163	30
15.159221	30
15.210276	28
15.261332	28
15.312388	29
15.363440	29
15.414498	27
15.465561	31
15.516666	31
15.567735	30
15.618791	30
15.669850	30
15.720912	27
15.771981	28
15.823045	27
15.874105	27
15.925162	28
15.976227	29
16.027288	30
16.078348	29
16.129442	30
16.180499	31
16.231562	30
16.282620	30
16.333676	29
16.384731	31
16.435779	32
16.486898	30
16.537956	28
16.589012	31
16.640067	31
16.691124	30
16.742187	28
16.793254	29
16.844339	29
16.895397	26
16.946455	30
16.997508	27
17.048566	31
17.099630	29
17.150685	29
17.201746	30
17.252803	28
17.303857	29
17.354914	28
17.406006	27
17.457065	30
17.508132	29
17.559197	30
17.610257	30
17.661317	29
17.712375	29
17.763433	29
17.814496	29
17.865592	28
17.916669	30
17.967731	30
18.018787	29
18.069842	30
18.120896	26
18.171951	30
18.223006	29
18.274061	31
18.325111	28
18.376215	29
18.427258	28
18.478320	29
18.529379	30
18.580439	28
18.631496	29
18.682556	27
18.733621	30
18.784685	30
18.835750	26
18.886915	28
18.937977	28
18.989034	30
19.040089	28
19.091148	28
19.142744	28
19.193952	28
19.245048	30
19.296084	29
19.347089	28
19.398081	30
19.449471	31
19.500906	28
19.552290	29
19.603736	28
19.655057	28
19.706453	28
19.758876	28
19.810285	28
19.861667	29
19.912960	27
19.964243	28
20.015524	28
20.066994	27
20.118361	29
20.169769	28
20.221064	28
20.272445	30
20.323709	29
20.374999	30
20.426380	27
20.477757	31
20.528792	29
20.579816	28
20.630841	29
20.681889	29
20.732960	31
20.783990	29
20.835023	30
20.886052	30
20.937078	28
20.988099	30
21.039125	30
21.090179	30
21.141197	28
21.192220	28
21.243244	30
21.294315	29
21.345740	30
21.397209	29
21.448534	30
21.499853	29
21.550918	30
21.602003	30
21.653114	29
21.704178	31
21.755237	29
21.806307	28
21.857372	30
21.908428	29
21.959484	29
22.010541	29
22.061595	28
22.112653	30
22.163706	30
22.214766	30
22.265828	28
22.316994	27
22.368050	29
22.419119	28
22.470184	27
22.521251	27
22.572313	29
22.623378	30
22.674437	27
22.725499	30
22.776585	28
22.827650	27
22.878713	27
22.929769	28
22.980826	28
23.031883	28
23.082940	29
23.133990	30
23.185044	31
23.236103	30
23.287159	26
23.338237	29
23.389319	29
23.440380	29
23.491440	32
23.542499	28
23.593556	29
23.644620	30
23.695674	30
23.746736	28
23.797804	28
23.848871	29
23.899931	28
23.950993	29
24.002050	30
24.053106	28
24.104165	27
24.155279	30
24.206364	28
24.257404	31
24.308412	30
24.359448	30
24.410544	29
24.461604	28
24.513037	29
24.564472	28
24.616027	30
24.667378	28
24.718805	31
24.770408	28
24.821770	28
24.873095	28
24.924502	30
24.976009	29
25.027440	30
25.078817	28
25.130134	30
25.181477	29
25.232815	27
25.284140	29
25.335552	29
25.387068	27
25.438379	29
25.489707	30
25.541030	29
25.592104	28
25.643172	29
25.694238	30
25.745302	30
25.796380	31
25.847819	29
25.899227	29
25.950646	28
26.002047	28
26.053369	28
26.104874	29
26.156257	27
26.207709	29
26.259136	28
26.310456	29
26.361770	29
26.413082	28
26.464472	28
26.515986	29
26.567399	28
26.618757	28
26.670084	29
26.721400	29
26.772722	30
26.824050	30
26.875461	28
26.927024	30
26.978443	30
27.029887	29
27.081289	28
27.132621	28
27.184159	29
27.235616	29
27.287174	28
27.338603	29
27.390437	28
27.441741	26
27.493078	29
27.544504	27
27.595954	27
27.647385	30
27.698723	28
27.750179	29
27.801525	28
27.852863	28
27.904281	29
27.955600	29
28.007125	28
28.058542	29
28.109984	29
28.161299	28
28.213061	27
28.264418	29
28.315940	25
28.367377	30
28.418710	30
28.470064	28
28.521398	28
28.572809	28
28.624145	29
28.675569	30
28.727102	28
28.779314	29
28.830658	27
28.882083	31
28.933523	27
28.984938	29
29.036350	28
29.087747	31
29.139691	30
29.190887	30
29.241974	28
29.292998	29
29.344006	30
29.395041	29
29.446091	29
29.497084	27
29.548075	28
29.599074	30
29.650081	30
29.701105	28
29.752130	27
29.803181	28
29.854209	30
29.905235	28
29.956265	29
30.007293	30
30.058313	29
30.109330	29
30.160354	28
30.211380	30
30.262417	28
30.313445	28
30.364467	28
30.415486	30
30.466507	27
30.517594	29
30.568671	30
30.619719	31
30.670753	29
30.721787	28
30.772816	28
30.823843	29
30.874870	30
30.926011	29
30.977035	29
31.028060	29
31.079082	25
31.130100	31
31.181114	29
31.232143	29
31.283188	29
31.334230	29
31.385250	30
31.436280	28
31.487305	30
31.538322	27
31.589341	26
31.640363	31
31.691420	29
31.742444	28
31.793470	27
31.844497	31
31.895522	30
31.946541	29
31.997561	32
32.048583	29
32.099602	27
32.150620	26
32.201630	26
32.252660	28
32.303685	28
32.354707	29
32.405714	30
32.456825	28
32.507851	29
32.558873	27
32.609900	28
32.660927	29
32.711955	29
32.763004	29
32.814031	29
32.865068	28
32.916114	28
32.967141	30
33.018165	28
33.069192	30
33.120246	27
33.171308	27
33.222371	27
33.273423	28
33.324478	30
33.375498	28
33.426534	29
33.477564	28
33.528591	29
33.579648	27
33.630679	30
33.681689	29
33.732714	29
33.783739	30
33.834766	28
33.885792	27
33.936870	27
33.987906	28
34.038933	28
34.089954	27
34.141468	28
34.192693	27
34.243819	28
34.294845	29
34.345911	30
34.396912	28
34.447905	29
34.498931	28
34.549962	26
34.600997	29
34.652039	28
34.703080	27
34.754117	30
34.805140	28
34.856183	29
34.907221	29
34.958254	28
35.009277	29
35.060300	29
35.111317	31
35.162340	29
35.213365	32
35.264393	28
35.315415	29
35.366435	27
35.417455	29
35.468464	29
35.519494	27
35.570522	28
35.621543	29
35.672570	30
35.723602	29
35.774661	30
35.825686	28
35.876725	28
35.927759	31
35.978780	29
36.029800	28
36.080819	28
36.131879	29
36.182890	28
36.233910	27
36.284929	30
36.336080	28
36.387133	30
36.438199	28
36.489254	31
36.540316	28
36.591369	30
36.642429	27
36.693479	30
36.744547	29
36.796714	29
36.847786	27
36.898852	29
36.949919	29
37.000979	30
37.052075	30
37.103134	29
37.154198	28
37.205261	28
37.256339	29
37.307395	26
37.358451	28
37.409507	28
37.460565	28
37.511626	30
37.562680	28
37.613742	27
37.664804	28
37.715999	30
37.767084	32
37.818148	28
37.869209	28
37.920269	27
37.971334	29
38.022409	28
38.073475	28
38.124532	27
38.175586	28
38.226646	29
38.277710	28
38.328773	29
38.379830	29
38.430885	29
38.481934	27
38.532998	29
38.584052	29
38.635110	31
38.686258	30
38.737322	30
38.788416	27
38.839480	28
38.890544	28
38.941603	30
38.992657	29
39.043710	31
39.094762	29
39.146007	28
39.197142	30
39.248226	31
39.299249	29
39.350249	30
39.401242	29
39.452259	29
39.503266	25
39.554300	30
39.605339	28
39.656388	28
39.707422	30
39.758456	28
39.809483	29
39.860544	30
39.911574	29
39.962597	27
40.013624	28
40.064650	28
40.115660	29
40.166697	30
40.217724	30
40.268747	27
40.319766	27
40.370783	29
40.421801	28
40.472820	27
40.523839	29
40.574860	26
40.625962	28
40.676981	29
40.728015	28
40.779037	30
40.830070	30
40.881098	27
40.932121	30
40.983144	30
41.034159	28
41.085187	29
41.136215	30
41.187238	28
41.238264	28
41.289285	29
41.340305	29
41.391342	30
41.442360	31
41.493379	29
41.544401	29
41.595425	28
41.646458	31
41.697482	29
41.748532	30
41.799576	28
41.850613	30
41.901640	28
41.952664	28
42.003688	29
42.054705	29
42.105725	26
42.156856	30
42.207881	30
42.258909	28
42.309929	27
42.360948	30
42.411966	30
42.463003	29
42.514023	30
42.565052	29
42.616075	27
42.667195	27
42.718232	29
42.769266	28
42.820295	31
42.871316	29
42.922342	29
42.973363	29
43.024383	29
43.075443	28
43.126508	31
43.177928	29
43.229240	28
43.280554	27
43.331949	30
43.383266	28
43.434585	28
43.485947	28
43.537262	28
43.588705	28
43.640058	29
43.691367	29
43.742693	28
43.794026	29
43.845432	27
43.896757	29
43.948183	30
43.999596	27
44.050996	29
44.102300	27
44.153797	28
44.204929	30
44.256024	28
44.307031	30
44.358066	29
44.409496	29
44.460955	30
44.512356	30
44.563430	30
44.614514	29
44.665593	27
44.716665	29
44.767732	30
44.818803	30
44.869864	31
44.920925	29
44.971988	30
45.023048	28
45.074103	28
45.125524	29
45.177013	30
45.228431	29
45.279748	29
45.331059	29
45.382462	30
45.433907	29
45.485259	29
45.536681	29
45.588012	29
45.639454	29
45.690861	27
45.742291	29
45.793729	30
45.845072	29
45.896428	29
45.947851	29
45.999249	28
46.050705	27
46.102113	28
46.153500	29
46.204823	29
46.256277	28
46.307701	28
46.359102	30
46.410506	28
46.461816	29
46.513137	28
46.564463	29
46.615781	29
46.667343	29
46.718676	27
46.770108	29
46.821539	28
46.872973	30
46.924393	27
46.975797	27
47.027194	29
47.078617	28
47.130362	28
47.181691	27
47.233104	28
47.284413	29
47.335724	28
47.387236	29
47.438634	29
47.490044	29
47.541484	29
47.592917	30
47.644346	28
47.695669	29
47.747042	29
47.798472	29
47.849887	31
47.901321	30
47.952659	27
48.004075	26
48.055386	29
48.106685	28
48.158003	28
48.209417	28
48.260842	28
48.311915	30
48.362975	29
48.414033	27
48.465091	28
48.516221	28
48.567280	28
48.618331	31
48.669418	30
48.720500	29
48.771563	31
48.823084	28
48.874152	29
48.925212	28
48.976279	30
49.027336	29
49.078392	32
49.129585	30
49.180817	27
49.231912	29
49.282942	29
49.333942	28
49.384979	27
49.436406	28
49.487808	28
49.539233	30
49.590667	29
49.642039	28
49.693380	31
49.744752	27
49.796215	30
49.847650	30
49.899088	27
49.950419	30
50.001741	28
50.053057	29
50.104374	31
50.155688	28
50.207073	27
50.258439	29
50.309786	28
50.361190	28
50.412620	30
50.464032	29
50.515435	29
50.566748	27
50.618065	28
50.669488	28
50.720850	30
50.772266	27
50.823584	28
50.875019	29
50.926451	28
50.977870	29
51.029294	29
51.080738	29
51.132144	29
51.183466	28
51.234893	30
51.286224	28
51.337636	29
51.388948	28
51.440262	30
51.491571	28
51.542967	28
51.594358	29
51.645711	27
51.697153	26
51.748578	29
51.800005	29
51.851423	31
51.902757	28
51.954074	30
52.005386	30
52.056951	27
52.108354	29
52.159666	27
52.210983	27
52.262308	28
52.313620	28
52.364929	27
52.416336	28
52.467741	30
52.519153	27
52.570471	27
52.621908	29
52.673702	29
52.725118	30
52.776465	29
52.827874	28
52.879287	29
52.930711	28
52.982150	30
53.033471	29
53.084791	29
53.136111	29
53.187429	27
53.238737	28
53.290137	29
53.341442	29
53.392749	28
53.444163	30
53.495481	27
53.546945	28
53.598349	28
53.649778	29
53.701188	30
53.752597	30
53.804015	28
53.855423	28
53.906966	28
53.958329	27
54.009403	26
54.060464	29
54.111517	28
54.162624	29
54.213719	30
54.264752	29
54.315759	28
54.366824	29
54.418272	29
54.469648	26
54.520917	28
54.572312	29
54.623743	28
54.675181	28
54.726269	28
54.777310	28
54.828335	28
54.879365	28
54.930395	30
54.981422	30
55.032445	30
55.083464	27
55.134485	28
55.185510	30
55.236534	27
55.287562	29
55.338582	30
55.389605	28
55.440626	27
55.491645	28
55.542665	30
55.593697	29
55.644728	29
55.695748	28
55.746817	29
55.797843	26
55.848866	29
55.899897	29
55.950921	29
56.001937	30
56.052959	29
56.103981	27
56.154986	30
56.206022	30
56.257044	29
56.308062	29
56.359080	30
56.410096	29
56.461117	30
56.512132	27
56.563155	29
56.614181	30
56.665226	30
56.716264	29
56.767287	27
56.818305	30
56.869327	29
56.920397	29
56.971469	29
57.022884	28
57.074194	30
57.125593	28
57.177046	29
57.228468	27
57.279879	26
57.331202	30
57.382554	29
57.433881	30
57.485199	29
57.536509	29
57.587838	28
57.639272	30
57.690713	28
57.742044	28
57.793373	30
57.844790	28
57.896221	30
57.947545	29
57.998879	31
58.050198	30
58.101516	29
58.152824	26
58.204235	26
58.255631	29
58.306995	27
58.358311	28
58.409742	28
58.461147	28
58.512462	29
58.563880	28
58.615349	29
58.666852	29
58.718186	28
58.769622	28
58.821028	29
58.872436	28
58.923874	31
58.975281	29
59.026592	31
59.077987	29
59.129525	30
59.181541	28
59.232625	28
59.283651	27
59.334673	31
59.385672	27
59.437138	28
59.488430	28
59.539808	28
59.591341	29
59.642788	28
59.694184	28
59.745578	29
59.797119	28
59.848504	28
59.899911	26
59.951300	28
60.002664	31
60.054025	28
60.105390	28
60.156677	28
60.208114	28
60.259397	28
60.310770	29
60.362091	31
60.413460	30
60.464862	29
60.516238	28
60.567515	29
60.618889	29
60.670283	31
60.721576	30
60.772868	29
60.824154	27
60.875529	29
60.926570	27
60.977604	28
61.028625	27
61.079650	27
61.130671	27
61.181691	28
61.232715	28
61.283737	27
61.334756	30
61.385772	28
61.436837	31
61.487879	27
61.538896	27
61.589915	30
61.640944	29
61.691973	29
61.743021	29
61.794062	28
61.845085	27
61.896162	28
61.947184	29
61.998207	30
62.049231	28
62.100254	27
62.151286	28
62.202325	27
62.253388	28
62.304427	30
62.355462	29
62.406483	29
62.457509	30
62.508539	30
62.559559	30
62.610581	28
62.661606	30
62.712635	28
62.763664	30
62.814686	29
62.865709	29
62.916850	29
62.967877	30
63.018899	29
63.069923	29
63.120945	29
63.171975	29
63.222996	28
63.274013	29
63.325033	29
63.376060	31
63.427085	28
63.478104	27
63.529124	28
63.580138	29
63.631162	28
63.682204	27
63.733229	28
63.784252	27
63.835273	30
63.886307	29
63.937336	29
63.988368	28
64.039415	29
64.090430	31
64.141795	28
64.193018	28
64.244114	30
64.295141	29
64.346183	29
64.397170	28
64.448172	28
64.499165	30
64.550153	28
64.601157	26
64.652160	28
64.703201	29
64.754254	30
64.805277	29
64.856315	29
64.907358	30
64.958398	28
65.009425	28
65.060448	27
65.111489	29
65.162534	32
65.213569	31
65.264598	28
65.315620	27
65.366645	29
65.417671	29
65.468692	28
65.519752	30
65.570773	30
65.621789	28
65.672816	26
65.723850	27
65.774876	29
65.825941	31
65.876968	28
65.927997	27
65.979024	27
66.030053	28
66.081081	28
66.132107	29
66.183117	28
66.234155	27
66.285190	28
66.336220	29
66.387242	30
66.438261	30
66.489287	27
66.540315	31
66.591342	28
66.642369	27
66.693383	30
66.744422	28
66.795446	30
66.846478	28
66.897509	27
66.948535	30
66.999559	28
67.050605	29
67.101622	26
67.152645	27
67.203758	27
67.254811	28
67.305965	30
67.356991	29
67.408029	28
67.459057	28
67.510082	29
67.561089	30
67.612104	28
67.663134	29
67.714166	31
67.765206	29
67.816307	28
67.867379	29
67.918819	30
67.970234	27
68.021551	28
68.072976	29
68.124416	30
68.176047	28
68.227516	26
68.278949	29
68.330378	28
68.381796	28
68.433196	28
68.484621	27
68.536140	26
68.587571	29
68.639021	31
68.690450	28
68.741884	30
68.793316	27
68.844633	28
68.896123	27
68.947574	27
68.998895	29
69.050208	27
69.101519	32
69.152928	27
69.204048	27
69.255120	29
69.306189	29
69.357660	29
69.408999	27
69.460438	28
69.511853	27
69.563290	27
69.614739	27
69.666232	28
69.717686	28
69.769158	29
69.820593	29
69.872054	27
69.923510	28
69.974931	27
70.026338	29
70.077749	30
70.129055	28
70.180456	28
70.231779	30
70.283223	29
70.334635	28
70.386077	28
70.437507	29
70.488829	28
70.540145	28
70.591452	28
70.642787	31
70.694194	28
70.745596	27
70.797155	31
70.848592	27
70.899926	29
70.951364	30
71.002782	29
71.054197	30
71.105620	29
71.157076	30
71.208570	28
71.259998	28
71.311319	29
71.362630	30
71.414025	27
71.465424	30
71.516749	29
71.568168	29
71.619985	27
71.671415	27
71.722846	27
71.774191	27
71.825601	29
71.877144	30
71.928608	28
71.979920	27
72.031324	29
72.082633	27
72.134042	29
72.185453	29
72.236926	28
72.288355	27
72.339694	30
72.391102	29
72.442416	29
72.493736	28
72.545049	27
72.596453	27
72.647876	28
72.699301	30
72.750633	27
72.802068	27
72.853497	27
72.904915	27
72.956357	27
73.007676	26
73.059084	29
73.110475	29
73.161882	29
73.213195	27
73.264525	30
73.316038	27
73.367443	27
73.418866	30
73.470183	29
73.521603	28
73.572909	27
73.624317	28
73.675682	30
73.727198	27
73.778620	29
73.830031	29
73.881438	28
73.932860	30
73.984272	29
74.035734	27
74.087262	29
74.138797	29
74.190786	28
74.242605	28
74.294133	30
74.345586	27
74.397135	29
74.448586	27
74.500019	29
74.551426	30
74.602864	28
74.654390	26
74.705894	25
74.757355	29
74.808821	31
74.860151	29
74.911581	28
74.962922	29
75.014339	29
75.065746	26
75.117262	29
75.168591	28
75.219944	29
75.271014	30
75.322075	29
75.373136	29
75.424232	29
75.475291	29
75.526357	29
75.577402	32
75.628473	29
75.679539	28
75.730604	30
75.781666	29
75.832721	26
75.884526	28
75.935594	26
75.986658	29
76.037718	27
76.088796	29
76.139877	27
76.190937	28
76.241997	27
76.293052	29
76.344108	27
76.395163	30
76.446510	27
76.497829	29
76.549153	27
76.600451	28
76.651930	27
76.703259	29
76.754685	29
76.806106	26
76.857513	31
76.908936	29
76.960005	28
77.011068	28
77.062130	28
77.113187	28
77.164248	30
77.215304	30
77.266358	26
77.317780	26
77.369210	28
77.420625	30
77.472027	27
77.523332	28
77.574633	28
77.626074	30
77.677515	30
77.728948	30
77.780419	27
77.831834	30
77.883253	29
77.934660	27
77.986086	29
78.037490	28
78.088886	29
78.140324	27
78.191685	27
78.243261	27
78.294733	30
78.346263	27
78.397688	28
78.449015	29
78.500376	27
78.551795	28
78.603212	28
78.654655	29
78.706126	28
78.757568	28
78.809003	27
78.860360	30
78.911679	29
78.963101	29
79.014425	28
79.065743	28
79.117241	28
79.168715	26
79.219815	26
79.270850	29
79.321857	26
79.372854	29
79.424261	29
79.475559	28
79.527127	26
79.578160	29
79.629212	25
79.680260	30
79.731293	29
79.782326	29
79.833388	29
79.884408	29
79.935438	29
79.986473	29
80.037497	31
80.088514	29
80.139534	29
80.190563	28
80.241619	28
80.292640	29
80.343666	30
80.394685	29
80.445704	30
80.496820	30
80.547838	28
80.598861	28
80.649881	28
80.700905	30
80.751929	25
80.802954	31
80.853973	28
80.905001	29
80.956034	28
81.007058	29
81.058082	30
81.109104	28
81.160111	28
81.211134	27
81.262157	28
81.313179	29
81.364201	28
81.415221	29
81.466248	31
81.517267	29
81.568292	28
81.619315	28
81.670340	29
81.721371	28
81.772421	29
81.823446	26
81.874464	28
81.925487	26
81.976520	29
82.027544	27
82.078568	31
82.129605	29
82.180652	30
82.231675	30
82.282696	28
82.333717	30
82.384738	29
82.435761	29
82.486865	28
82.537922	29
82.588940	28
82.639970	31
82.690995	28
82.742020	29
82.793052	26
82.844073	29
82.895094	27
82.946168	30
82.997193	31
83.048215	28
83.099232	29
83.150294	29
83.201354	27
83.252416	29
83.303472	28
83.354528	29
83.405583	30
83.456644	30
83.507711	30
83.558766	27
83.609857	30
83.660921	31
83.712006	28
83.763070	28
83.814129	30
83.865194	29
83.916265	31
83.967325	30
84.018384	30
84.069443	28
84.120599	27
84.171787	29
84.222883	29
84.273948	31
84.324952	30
84.375995	28
84.427404	26
84.478788	27
84.530199	30
84.581485	29
84.632869	29
84.684339	29
84.735649	29
84.787116	28
84.838513	29
84.889905	28
84.941214	31
84.992611	28
85.044162	28
85.095451	26
85.146893	30
85.198190	27
85.249475	30
85.300755	28
85.352126	29
85.403492	29
85.454861	31
85.506265	27
85.557533	28
85.608799	30
85.660222	28
85.711626	28
85.762917	29
85.814293	28
85.865690	31
85.917211	29
85.968605	29
86.019983	28
86.071263	27
86.122632	30
86.173916	27
86.225300	29
86.276589	31
86.327873	27
86.379246	29
86.430612	29
86.481980	30
86.533382	28
86.584736	29
86.636019	29
86.687056	29
86.738087	28
86.789156	29
86.840185	32
86.891215	30
86.942629	28
86.994032	28
87.045464	29
87.096962	26
87.148257	26
87.199663	28
87.251185	28
87.302618	29
87.354014	29
87.405435	28
87.456726	26
87.508125	30
87.559507	26
87.610875	28
87.662303	30
87.713703	29
87.765018	29
87.816411	27
87.867779	27
87.919161	29
87.970503	27
88.021949	27
88.073229	28
88.124591	30
88.175923	30
88.227319	28
88.278607	29
88.329974	28
88.381394	30
88.432815	30
88.484205	28
88.535524	30
88.587033	28
88.638435	28
88.689840	29
88.741235	28
88.792639	31
88.844021	26
88.895393	30
88.946865	29
88.998163	29
89.049531	28
89.100809	28
89.152331	27
89.203444	30
89.254507	30
89.305528	29
89.357065	29
89.408490	27
89.459878	28
89.511262	28
89.562680	27
89.614047	28
89.665385	30
89.716911	29
89.768333	28
89.819736	28
89.871034	29
89.922422	28
89.973763	29
90.025148	31
90.076522	31
90.127803	29
90.179078	29
90.230369	28
90.281765	29
90.333147	30
90.384515	29
90.436032	29
90.487430	29
90.538750	27
90.590023	30
90.641408	28
90.692799	28
90.744087	29
90.795384	31
90.846689	27
90.898080	28
90.949371	27
91.000668	28
91.052046	28
91.103444	27
91.154748	27
91.206212	27
91.257602	27
91.308887	30
91.360168	29
91.411534	28
91.462924	27
91.514291	29
91.565677	30
91.617161	28
91.668561	29
91.719609	29
91.770633	28
91.821682	30
91.872702	29
91.923722	29
91.974744	27
92.025766	29
92.076900	28
92.127923	28
92.178983	30
92.230005	28
92.281025	29
92.332032	28
92.383053	30
92.434085	27
92.485107	29
92.536231	29
92.587265	28
92.638288	28
92.689311	29
92.740335	30
92.791361	30
92.842382	29
92.893404	31
92.944428	29
92.995457	28
93.046479	27
93.097565	27
93.148645	27
93.200144	29
93.251620	26
93.302969	27
93.354388	27
93.405790	29
93.457253	27
93.508665	29
93.560072	27
93.611485	29
93.662913	30
93.714331	28
93.765761	29
93.817187	27
93.868506	27
93.919823	28
93.971270	30
94.022596	28
94.074023	28
94.125528	28
94.177468	31
94.228561	28
94.279589	27
94.330590	30
94.381633	30
94.433065	29
94.484387	28
94.535709	27
94.587281	29
94.638712	29
94.690174	26
94.741614	29
94.793056	28
94.844474	27
94.895939	29
94.947403	28
94.998860	28
95.050284	28
95.101600	30
95.152913	29
95.204242	27
95.255659	27
95.307029	29
95.358458	30
95.409852	29
95.461249	28
95.512643	31
95.563974	30
95.615387	29
95.666746	29
95.718216	27
95.769665	28
95.821084	30
95.872516	27
95.923843	29
95.975155	29
96.026569	27
96.077982	27
96.129394	28
96.180814	28
96.232246	29
96.283591	29
96.335004	28
96.386419	30
96.437883	29
96.489309	29
96.540720	29
96.592115	27
96.643560	28
96.695002	30
96.746345	27
96.797672	27
96.849100	29
96.900513	27
96.951921	28
97.003333	27
97.054683	29
97.106087	28
97.157491	29
97.208897	28
97.260224	28
97.311536	26
97.362840	29
97.414238	28
97.465657	30
97.517187	27
97.568588	28
97.620002	25
97.671435	28
97.722880	28
97.774217	29
97.825637	29
97.877106	27
97.928422	29
97.979777	28
98.031192	29
98.082517	28
98.133965	28
98.185432	27
98.237074	27
98.288553	30
98.339922	29
98.391262	29
98.442703	27
98.494116	25
98.545517	29
98.597040	28
98.648475	29
98.699927	28
98.751358	30
98.802786	30
98.854227	29
98.905560	27
98.957044	30
99.008471	26
99.059917	28
99.111311	27
99.162775	29
99.213860	31
99.264901	28
99.315994	31
99.367042	29
99.418120	27
99.469184	31
99.520243	28
99.571675	27
99.623047	28
99.674511	28
99.725605	28
99.776687	28
99.827779	30
99.878869	30
99.929930	29
99.980997	29
100.032063	28
100.083126	31
100.134189	28
100.185241	28
100.236322	30
100.287382	30
100.338443	28
100.389501	30
100.440561	29
100.491621	28
100.542679	28
100.593729	28
100.644787	28
100.695887	30
100.746956	29
100.798023	29
100.849085	29
100.900170	30
100.951229	28
101.002293	27
101.053353	28
101.104414	30
101.155460	31
101.206534	30
101.257600	28
101.308661	28
101.359721	30
101.410782	30
101.461843	30
101.512899	28
101.563957	30
101.615056	29
101.666128	30
101.717195	30
101.768267	30
101.819329	29
101.870611	27
101.921679	27
101.972744	28
102.023812	28
102.074869	28
102.125970	28
102.177017	29
102.228097	27
102.279184	31
102.330245	29
102.381303	27
102.432357	28
102.483421	27
102.534483	29
102.585534	30
102.636610	28
102.687669	28
102.738735	30
102.789803	29
102.840861	27
102.891922	28
102.942978	29
102.994038	28
103.045102	30
