         
 0.000000, 0.000000000, 0.004427, 1442809433         
 -0.000003, 0.000000000, 0.000186, 2         
 -0.000003, 0.000000000, 0.000015, 3         
 -0.000003, 0.000000000, 0.000013, 5         
 -0.000003, 0.000000000, 0.000014, 7         
 -0.000003, 0.000000000, 0.000013, 8         
 -0.000003, 0.000000000, 0.000014, 10         
 0.011015, 0.000000024, 0.000015, 11         
 0.028133, 0.000000158, 0.000015, 13         
 0.032451, 0.000000211, 0.000015, 14         
 0.034602, 0.000000240, 0.000015, 16         
 0.032474, 0.000000211, 0.000015, 17         
 0.033824, 0.000000229, 0.000015, 19         
 0.032486, 0.000000211, 0.000015, 20         
 0.032159, 0.000000207, 0.000015, 22         
 0.032030, 0.000000205, 0.000015, 23         
 0.031723, 0.000000201, 0.000015, 25         
 0.031637, 0.000000200, 0.000015, 26         
 0.031500, 0.000000199, 0.000015, 28         
 0.031494, 0.000000198, 0.000015, 29         
 0.031347, 0.000000197, 0.000015, 31         
 0.031287, 0.000000196, 0.000015, 33         
 0.031239, 0.000000195, 0.000015, 34         
 0.031149, 0.000000194, 0.000015, 36         
 0.031094, 0.000000193, 0.000015, 37         
 0.031043, 0.000000193, 0.000015, 39         
 0.030973, 0.000000192, 0.000015, 40         
 0.030934, 0.000000191, 0.000015, 42         
 0.031036, 0.000000193, 0.000015, 43         
 0.031313, 0.000000196, 0.000015, 45         
 0.031810, 0.000000202, 0.000015, 46         
 0.032119, 0.000000206, 0.000015, 48         
 0.032136, 0.000000207, 0.000015, 49         
 0.032216, 0.000000208, 0.000015, 51         
 0.032422, 0.000000210, 0.000015, 52         
 0.032604, 0.000000213, 0.000015, 54         
 0.032649, 0.000000213, 0.000015, 55         
 0.032699, 0.000000214, 0.000015, 57         
 0.032709, 0.000000214, 0.000015, 59         
 0.032682, 0.000000214, 0.000015, 60         
 0.032690, 0.000000214, 0.000015, 62         
 0.032685, 0.000000214, 0.000015, 63         
 0.032687, 0.000000214, 0.000015, 65         
 0.032686, 0.000000214, 0.000015, 66         
 0.032640, 0.000000213, 0.000015, 68         
 0.032577, 0.000000212, 0.000015, 69         
 0.032563, 0.000000212, 0.000015, 71         
 0.032568, 0.000000212, 0.000015, 72         
 0.032558, 0.000000212, 0.000015, 74         
 0.032543, 0.000000212, 0.000015, 75         
 0.032534, 0.000000212, 0.000015, 77         
 0.032519, 0.000000212, 0.000015, 78         
 0.032502, 0.000000211, 0.000015, 80         
 0.032494, 0.000000211, 0.000015, 81         
 0.032488, 0.000000211, 0.000015, 83         
 0.032478, 0.000000211, 0.000015, 84         
 0.032466, 0.000000211, 0.000015, 86         
 0.032464, 0.000000211, 0.000015, 88         
 0.032452, 0.000000211, 0.000015, 89         
 0.032440, 0.000000211, 0.000015, 91         
 0.032417, 0.000000210, 0.000015, 92         
